"date","date_published","spatial_unit","cases","cases_lst","cases_residents","cases_nonresidents","cases_new","cases_lst_new","cases_residents_new","cases_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_age_mean","active","active_change","recovered","recovered_new","tests","tests_lst","tests_residents","tests_nonresidents","tests_new","tests_lst_new","tests_residents_new","tests_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tested_persons","tested_persons_residents","tested_persons_nonresidents","tested_persons_new","tested_persons_residents_new","tested_persons_nonresidents_new","tested_persons_residents_prop","tested_persons_nonresidents_prop","tested_persons_sex_f_prop","tested_persons_sex_m_prop","tested_persons_sex_x_prop","tested_persons_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f","deaths_sex_m","deaths_sex_x","deaths_sex_u","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_normal","hospital_intensive","hospital_total_transfer","hospital_normal_transfer","hospital_intensive_transfer","hospital_total_change","hospital_normal_change","hospital_intensive_change","hospital_total_transfer_change","hospital_normal_transfer_change","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number","reproduction_number_low","reproduction_number_high","state","flags"
2020-06-13,2020-07-15T11:00:00.000+02:00,,4071,,3285,785,8,0,7,0,0.80713,0.19287,0.4858,0.5142,,,45.0,26,2,3935,6,115499,37897,91589,23909,3412,3719,2905,507,0.7929921,0.2070079,0.49,0.51,,,113725,89846,23879,3394,2887,507,0.7900286,0.2099714,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,16,15,1,0,0,0,-3,-4,1,0,0,0,,,,2,945,4,,3,0.94,0.54,1.26,0.827,0.701,0.953,"local","1,2,5"
2020-06-14,2020-07-15T11:00:00.000+02:00,,4073,,3287,785,2,0,2,0,0.80722,0.19278,0.4856,0.5144,,,45.0,26,0,3937,2,116119,,92122,23996,620,,533,87,0.7461197,0.2066519,0.49,0.51,,,114341,90375,23966,616,529,87,0.7903989,0.2096011,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,14,13,1,0,0,0,-2,-2,0,0,0,0,,,,2,946,1,,3,1.02,0.55,1.28,0.86,0.734,0.987,"local","1,5"
2020-06-15,2020-07-15T11:00:00.000+02:00,,4079,,3289,786,6,0,2,1,0.80712,0.19288,0.4856,0.5144,,,45.0,30,4,3939,2,121587,44082,96196,25390,5468,6185,4074,1394,0.7684587,0.2088234,0.49,0.51,,,119787,94429,25358,5446,4054,1392,0.7883076,0.2116924,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,18,16,2,0,0,0,4,3,1,0,0,0,,,,2,946,0,,3,0.95,0.51,1.22,0.863,0.735,0.99,"local","1,2,5"
2020-06-16,2020-07-15T11:00:00.000+02:00,,4089,12,3295,790,10,4,6,4,0.80661,0.19339,0.4852,0.5148,,,45.0,38,8,3941,2,126833,49446,100262,26570,5246,5364,4066,1180,0.7905103,0.2094897,0.49,0.51,,,125018,98481,26537,5231,4052,1179,0.7877346,0.2122654,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,18,17,1,0,0,0,0,1,-1,0,0,0,,,,1,946,0,,3,1.01,0.6,1.31,0.864,0.737,0.99,"local","1,5"
2020-06-17,2020-07-15T11:00:00.000+02:00,,4092,,3299,792,3,2,4,2,0.8064,0.1936,0.4855,0.5145,,,45.0,36,-2,3946,5,133284,55175,105663,27620,6451,5729,5401,1050,0.7272247,0.2072282,0.49,0.51,,,131444,103861,27583,6426,5380,1046,0.790154,0.209846,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,15,13,2,0,0,0,-3,-4,1,0,0,0,,,,1,947,1,,3,1.01,0.64,1.34,0.882,0.755,1.009,"local","1,2,5"
2020-06-18,2020-07-15T11:00:00.000+02:00,,4099,,3307,792,7,1,8,0,0.80678,0.19322,0.4855,0.5145,,,45.0,39,3,3950,4,139753,62540,110971,28781,6469,7365,5308,1161,0.7940566,0.2059434,0.48,0.52,,,137897,109153,28744,6453,5292,1161,0.7915546,0.2084454,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,17,15,2,0,0,0,2,2,0,0,0,0,,,,1,948,1,,3,1.13,0.71,1.41,0.867,0.74,0.993,"local","2,5"
2020-06-19,2020-07-15T11:00:00.000+02:00,,4108,,3314,791,9,1,7,-1,0.80731,0.19269,0.4848,0.5152,,,45.0,40,1,3958,8,147126,70321,116811,30314,7373,7781,5840,1533,0.7939575,0.2060425,0.48,0.52,,,145249,114975,30274,7352,5822,1530,0.7915717,0.2084283,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,15,14,1,0,0,0,-2,-1,-1,0,0,0,,,,1,948,0,,2,1.05,0.67,1.35,0.873,0.746,1.0,"local","1,2,5"
2020-06-20,2020-07-15T11:00:00.000+02:00,,4125,,3326,794,17,1,12,3,0.80728,0.19272,0.4848,0.5152,,,45.0,53,13,3962,4,152722,75984,121507,31214,5596,5663,4696,900,0.7956142,0.2043858,0.48,0.52,,,150833,119659,31174,5584,4684,900,0.7933211,0.2066789,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,15,14,1,0,0,0,0,0,0,0,0,0,,,,1,949,1,,2,1.17,0.79,1.46,0.886,0.759,1.013,"local","1,2,5"
2020-06-21,2020-07-15T11:00:00.000+02:00,,4125,,3326,795,0,0,0,1,0.80709,0.19291,0.4848,0.5152,,,45.0,50,-3,3965,3,153195,,121891,31303,473,,384,89,0.7738137,0.2043357,0.48,0.52,,,151305,120042,31263,472,383,89,0.7933776,0.2066224,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,18,16,2,0,0,0,3,2,1,0,0,0,,,,1,950,1,,2,1.09,0.68,1.34,0.964,0.836,1.091,"local","1,2,5"
2020-06-22,2020-07-15T11:00:00.000+02:00,,4140,,3332,801,15,0,6,6,0.80619,0.19381,0.4848,0.5152,,,45.0,65,15,3965,0,159575,81834,126969,32605,6380,5850,5078,1302,0.7763121,0.2043253,0.48,0.52,,,157671,125106,32565,6366,5064,1302,0.7934623,0.2065377,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,17,16,1,0,0,0,-1,0,-1,0,0,0,,,,1,950,0,,3,1.13,0.74,1.39,0.929,0.803,1.056,"local","1,2,5"
2020-06-23,2020-07-15T11:00:00.000+02:00,,4143,,3345,795,3,4,13,-6,0.80797,0.19203,0.4846,0.5154,,,45.0,63,-2,3970,5,159670,,127049,32620,95,,80,15,0.7957024,0.2042976,0.48,0.52,,,157765,125185,32580,94,79,15,0.7934903,0.2065097,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,13,13,0,0,0,0,-4,-3,-1,0,0,0,,,,1,950,0,,2,1.24,0.88,1.51,0.953,0.827,1.078,"local","1,2,5"
2020-06-24,2020-07-15T11:00:00.000+02:00,,4156,,3354,797,13,3,9,2,0.808,0.192,0.4845,0.5155,,,45.0,73,10,3973,3,164991,86863,130916,34074,5321,5029,3867,1454,0.7934784,0.2065216,0.48,0.52,,,163072,129039,34033,5307,3854,1453,0.7913008,0.2086992,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,15,15,0,0,0,0,2,2,0,0,0,0,,,,2,951,1,,2,1.41,1.12,1.72,0.949,0.824,1.075,"local","1,2,5"
2020-06-25,2020-07-15T11:00:00.000+02:00,,4176,,3376,797,20,5,22,0,0.80901,0.19099,0.4852,0.5148,,,45.0,84,11,3982,9,170215,91640,135070,35144,5224,4777,4154,1070,0.7935305,0.2064695,0.48,0.52,,,168275,133167,35108,5203,4128,1075,0.7913653,0.2086347,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,14,13,1,0,0,0,-1,-2,1,0,0,0,,,,2,952,1,,2,1.43,1.13,1.7,0.959,0.834,1.083,"local","1,2,5"
2020-06-26,2020-07-15T11:00:00.000+02:00,,4220,,,,44,3,,,,,,,,,,124,40,3986,4,175943,98071,139909,36033,5728,6431,4839,889,0.7951996,0.2048004,,,,,173983,137987,35996,5708,4820,888,0.7931062,0.2068938,,,,,110,0,1,0,,,48.0,62.0,,,,,,,,,,,9,8,1,0,0,0,-5,-5,0,0,0,0,,,,2,,,,2,1.44,1.09,1.64,0.99,0.866,1.114,"local","5"
2020-06-27,2020-07-15T11:00:00.000+02:00,,4252,,,,32,1,,,,,,,,,,149,25,3993,7,180938,103367,144360,36577,4995,5296,4451,544,0.7978468,0.2021532,,,,,178962,142422,36540,4979,4435,544,0.7958226,0.2041774,,,,,110,0,1,0,,,48.0,62.0,,,,,,,,,,,13,12,1,0,0,0,4,4,0,0,0,0,,,,2,,,,2,1.57,1.21,1.73,1.093,0.97,1.216,"local","5"
2020-06-28,2020-07-15T11:00:00.000+02:00,,4265,,3453,803,13,0,,,0.81133,0.18867,0.4853,0.5147,,,45.0,154,5,4001,8,181689,,145031,36657,751,,671,80,0.7804026,0.2195974,0.49,0.51,,,179707,143087,36620,745,665,80,0.7962239,0.2037761,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,11,9,2,0,0,0,-2,-3,1,0,0,0,,,,1,954,,,2,1.53,1.25,1.74,1.176,1.055,1.297,"local","1,5"
2020-06-29,2020-07-15T11:00:00.000+02:00,,4318,,3473,826,53,8,20,23,0.80786,0.19214,0.4848,0.5152,,,45.0,205,51,4003,2,189098,111485,151685,37412,7409,8118,6654,755,0.8021544,0.1978456,0.48,0.52,,,187082,149708,37374,7375,6621,754,0.8002266,0.1997734,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,16,14,2,0,0,0,5,5,0,0,0,0,,,,2,955,1,,2,1.57,1.33,1.79,1.188,1.067,1.308,"local","1,2,5"
2020-06-30,2020-07-15T11:00:00.000+02:00,,4347,,3527,818,29,13,54,-8,0.81174,0.18826,0.4842,0.5158,,,45.0,229,24,4008,5,195824,118018,157552,38271,6726,6533,5867,859,0.7903828,0.1954367,0.48,0.52,,,193788,155556,38232,6706,5848,858,0.8027122,0.1972878,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,18,16,2,0,0,0,2,2,0,0,0,0,,,,2,955,0,,2,1.58,1.31,1.75,1.235,1.12,1.351,"local","1,2,5"
2020-07-01,2020-07-15T11:00:00.000+02:00,,4401,,3572,823,54,3,45,5,0.81274,0.18726,0.4837,0.5163,,,45.0,274,45,4017,9,204481,126814,165426,39054,8657,8796,7874,783,0.8090082,0.1909918,0.48,0.52,,,202409,163396,39013,8621,7840,781,0.8072566,0.1927434,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,16,14,2,0,0,0,-2,-2,0,0,0,0,,,,2,956,1,,2,1.44,1.13,1.55,1.194,1.081,1.306,"local","1,2,5"
2020-07-02,2020-07-15T11:00:00.000+02:00,,4454,,3614,833,53,4,42,10,0.81268,0.18732,0.4825,0.5175,,,45.0,323,49,4021,4,214004,137029,174010,39992,9523,10215,8584,938,0.8131232,0.1868768,0.48,0.52,,,211899,171951,39948,9490,8555,935,0.8114762,0.1885238,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,22,19,3,0,0,0,6,5,1,0,0,0,,,,2,956,0,,2,1.38,1.12,1.53,1.226,1.116,1.337,"local","1,2,5,6"
2020-07-03,2020-07-15T11:00:00.000+02:00,,4484,,,,30,5,,,,,,,,,,346,23,4028,7,223335,147894,182049,41284,9331,10865,8039,1292,0.815146,0.184854,,,,,221202,179965,41237,9303,8014,1289,0.8135776,0.1864224,,,,,110,0,1,0,,,48.0,62.0,,,,,,,,,,,17,14,3,0,0,0,-5,-5,0,0,0,0,,,,3,,,,3,1.28,1.04,1.44,1.239,1.131,1.348,"local","5"
2020-07-04,2020-07-15T11:00:00.000+02:00,,4539,,,,55,2,,,,,,,,,,391,45,4038,10,230177,155187,188105,42069,6842,7293,6056,785,0.8172296,0.1827704,,,,,228020,186000,42020,6818,6035,783,0.8157179,0.1842821,,,,,110,0,1,0,,,48.0,62.0,,,,,,,,,,,24,21,3,0,0,0,7,7,0,0,0,0,,,,2,,,,3,1.23,0.98,1.38,1.197,1.091,1.304,"local","5,6"
2020-07-05,2020-07-15T11:00:00.000+02:00,,4554,,3700,842,15,0,,,0.81462,0.18538,0.4799,0.5201,,,44.0,389,-2,4055,17,231077,,188842,42223,900,,737,154,0.8172679,0.1827321,0.48,0.52,,,228909,186735,42174,889,735,154,0.8157608,0.1842392,,,,,110,0,1,0,0.66,0.34,48.0,62.0,,,0.44,0.56,,,84.0,84.0,,,20,17,3,0,0,0,-4,-4,0,0,0,0,,,,2,959,,,3,1.29,1.05,1.44,1.244,1.139,1.35,"local","1,5,6"
2020-07-06,2020-07-15T11:00:00.000+02:00,,4613,268,3741,862,59,12,41,20,0.81273,0.18727,0.4797,0.5203,,,44.0,448,59,4055,0,240456,165413,186592,51163,9379,10226,-2250,8940,0.7848079,0.2151921,0.48,0.52,,,,,,,,,,,,,,,110,0,1,0,0.66,0.34,,,,,0.44,0.56,,,84.0,84.0,,,22,19,3,0,0,0,2,2,0,0,0,0,,,,2,961,2,,3,1.2,1.01,1.39,1.24,1.134,1.345,"local","1,2,5,6"
2020-07-07,2020-07-15T11:00:00.000+02:00,,4674,,3793,857,61,5,52,-5,0.8157,0.1843,0.4793,0.5207,,,44.0,493,45,4071,16,249683,175182,196100,50756,9227,9769,9508,-407,0.7943903,0.2056097,0.48,0.52,,,,,,,,,,,,,,,110,0,1,0,0.66,0.34,,,,,0.44,0.56,,,84.0,84.0,,,24,23,1,0,0,0,2,4,-2,0,0,0,,,,3,962,1,,4,1.14,0.92,1.3,1.246,1.143,1.349,"local","1,2,5,6"
2020-07-08,2020-07-15T11:00:00.000+02:00,,4733,,3854,865,59,28,61,8,0.8167,0.1833,0.4798,0.5202,,,44.0,549,56,4074,3,259929,186245,203261,52448,10246,11063,7161,1692,0.7948918,0.2051082,0.48,0.52,,,,,,,,,,,,,,,110,0,1,0,0.66,0.34,,,,,0.44,0.56,,,84.0,84.0,,,26,24,2,0,0,0,2,1,1,0,0,0,,,,3,966,4,,4,1.17,0.97,1.35,1.249,1.148,1.35,"local","1,2,5,6"
2020-07-09,2020-07-15T11:00:00.000+02:00,,4777,,3901,876,44,14,47,11,0.81662,0.18338,0.4811,0.5189,,,44.0,580,31,4087,13,269573,,211858,54579,9644,,8597,2131,0.7951523,0.2048477,0.48,0.52,,,,,,,,,,,,,,,110,0,1,0,0.66,0.34,,,,,0.44,0.56,,,84.0,84.0,,,27,24,3,0,0,0,1,0,1,0,0,0,,,,3,967,1,,4,1.24,1.01,1.38,1.244,1.145,1.344,"local","2,5,6"
2020-07-10,2020-07-13T17:00:00.000+02:00,,4842,,,,65,15,,,,,,,,,,625,45,4107,20,273867,,,,4294,,,,,,,,,,,,,,,,,,,,,,110,0,1,0,,,,,,,,,,,,,,,31,29,2,0,0,0,4,5,-1,0,0,0,,,,4,,,,3,1.2,0.96,1.33,1.214,1.116,1.312,"local",""
2020-07-11,2020-07-15T11:00:00.000+02:00,,4925,,,,83,20,,,,,,,,,,663,38,4151,44,280143,,,,6276,,,,,,,,,,,,,,,,,,,,,,111,1,1,0,,,,,,,,,,,,,,,36,33,3,0,0,0,5,4,1,0,0,0,,,,5,,,,3,1.15,0.94,1.3,1.228,1.13,1.325,"local",""
2020-07-12,2020-07-15T11:00:00.000+02:00,,4956,,4073,883,31,0,,,0.82183,0.17817,0.48,0.52,,,44.0,662,-1,4183,32,283920,,225768,55663,3777,,,,0.8022144,0.1977856,0.48,0.52,,,,,,,,,,,,,,,111,0,1,0,0.67,0.33,,,,,0.44,0.56,,,84.0,85.0,,,38,34,4,0,0,0,2,1,1,0,0,0,,,,6,969,,,3,1.09,0.87,1.23,1.261,1.164,1.357,"local","5"
2020-07-13,2020-07-15T12:15:00.000+02:00,,5056,,4148,908,100,18,75,25,0.82041,0.17959,0.48,0.52,,,44.0,750,88,4195,12,292711,,235038,57673,8791,,9270,2010,0.8029695,0.1970305,0.48,0.52,,,,,,,,,,,,,,,111,0,1,0,0.67,0.33,,,,,0.44,0.56,,,84.0,85.0,,,47,44,3,0,0,0,9,10,-1,0,0,0,,,,5,974,5,,4,1.08,0.85,1.21,1.275,1.178,1.372,"local","6"
