"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","reproduction_number_effective","reproduction_number_effective_low","reproduction_number_effective_high","reproduction_number_effective_residents","reproduction_number_effective_residents_low","reproduction_number_effective_residents_high","reproduction_number","reproduction_number_low","reproduction_number_high","reproduction_number_residents","reproduction_number_residents_low","reproduction_number_residents_high","state","flags"
2020-07-09,2020-09-17T17:00:00.000+02:00,,4783,44,3858,35,925,9,,,,,,,,14,,,,,,,,,,,,,,,,,0.81662,0.18338,0.4811,0.5189,,,,,,,44.0,,331981,12872,273660,11028,58321,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,0.0032,269584,9644,219660,8128,49924,1516,0.7951523,0.2048477,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,1,24,0,3,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,967,1,,583,31,515,,4089,13,3233,,1.21,0.97,1.36,,,,1.235,1.136,1.335,1.212,1.109,1.316,"local",""
2020-07-10,2020-09-17T17:00:00.000+02:00,,4848,65,3914,56,934,9,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338303,6322,279006,5346,59297,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103,0.0105,273878,4294,223186,3526,50692,768,,,,,,,111,1,1,0,,,,,,,,,,,31,4,29,5,2,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,628,45,551,,4109,20,3252,,1.17,0.93,1.31,,,,1.207,1.109,1.305,1.181,1.079,1.284,"local",""
2020-07-11,2020-09-17T17:00:00.000+02:00,,4931,83,3991,77,940,6,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347096,8793,286705,7699,60391,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.01,280154,6276,228579,5393,51575,883,,,,,,,111,0,1,0,,,,,,,,,,,36,5,33,4,3,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,666,38,587,,4153,44,3293,,1.2,0.98,1.36,,,,1.222,1.125,1.32,1.198,1.097,1.299,"local",""
2020-07-12,2020-09-17T17:00:00.000+02:00,,4962,31,4018,27,944,4,,,,,,,166,0,,,,,37,,,,,,,,,,,,0.82183,0.17817,0.482,0.518,,,,,,,43.5,,352448,5352,291223,4518,61225,834,,,,,,,,,,,,,,,,,,,,,,,,,0.8180015,0.1819985,,,,,,,,,,,0.0058,0.006,283932,3778,231738,3159,52194,619,0.8170017,0.1829983,0.48,0.52,,,111,0,1,0,0.67,0.33,0.441,0.559,,,84.0,85.0,,,38,2,34,1,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,969,,,665,-1,584,,4185,32,3323,,1.23,1.04,1.41,,,,1.256,1.16,1.353,1.242,1.142,1.342,"local",""
2020-07-13,2020-09-17T17:00:00.000+02:00,,5063,101,4111,93,952,8,,,,,,,,24,,,,,,,,,,,,,,,,,0.82041,0.17959,0.48,0.52,,,,,,,44.0,,364621,12173,301614,10391,63007,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082,0.009,292724,8792,239049,7311,53675,1481,0.8029695,0.1970305,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,47,9,44,10,3,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,974,5,,753,88,668,,4197,12,3332,,1.21,0.97,1.34,,,,1.27,1.172,1.367,1.255,1.153,1.356,"local",""
2020-07-14,2020-09-17T17:00:00.000+02:00,,5130,67,4163,52,967,15,,,,,,,,35,,,,,,,,,,,,,,,,,0.82273,0.17727,0.48,0.52,,,,,,,44.0,,378852,14231,313133,11519,65719,2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,0.0045,302825,10101,246932,7883,55893,2218,0.8089376,0.1910624,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,38,-9,34,-10,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,981,7,,768,15,677,,4249,52,3375,,1.27,1.05,1.41,,,,1.306,1.212,1.401,1.297,1.199,1.395,"local",""
2020-07-15,2020-09-17T17:00:00.000+02:00,,5293,163,4297,134,996,29,,,,,,,,27,,,,,,,,,,,,,,,,,0.82441,0.17559,0.48,0.52,,,,,,,43.0,,396477,17625,327404,14271,69073,3354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0093,0.0094,315205,12380,256591,9659,58614,2721,0.8160029,0.1839971,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,42,4,37,3,5,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,986,5,,903,135,788,,4277,28,3398,,1.21,0.96,1.32,,,,1.27,1.178,1.362,1.31,1.214,1.405,"local",""
2020-07-16,2020-09-17T17:00:00.000+02:00,,5417,124,4403,106,1014,18,,,,,,,,22,,,,,,,,,,,,,,,,,0.81272,0.18728,0.48,0.52,,,,,,,43.0,,412323,15846,340733,13329,71590,2517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078,0.008,325754,10549,265225,8634,60529,1915,0.8163971,0.1836029,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,40,-2,36,-1,4,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,988,2,,972,69,843,,4332,55,3449,,1.33,1.16,1.51,,,,1.372,1.281,1.463,1.314,1.22,1.407,"local",""
2020-07-17,2020-09-17T17:00:00.000+02:00,,5502,85,4476,73,1026,12,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429340,17017,355057,14324,74283,2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049,0.0051,337805,12051,275161,9936,62644,2115,,,,,,,111,0,1,0,,,,,,,,,,,42,2,36,0,6,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1004,32,874,,4384,52,3491,,1.44,1.23,1.56,,,,1.372,1.284,1.461,1.327,1.235,1.418,"local",""
2020-07-18,2020-09-17T17:00:00.000+02:00,,5614,112,4573,97,1041,15,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444511,15171,367667,12610,76844,2561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074,0.0077,347991,10186,283316,8155,64675,2031,,,,,,,111,0,1,0,,,,,,,,,,,48,6,42,6,6,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1089,85,946,,4411,27,3516,,1.34,1.14,1.46,,,,1.318,1.231,1.404,1.284,1.194,1.373,"local",""
2020-07-19,2020-09-17T17:00:00.000+02:00,,5649,35,4600,27,1049,8,,,,,,,,0,,,,,,,,,,,,,,,,,0.81415,0.18585,0.48,0.52,,,,,,,43.0,,448081,3570,370719,3052,77362,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098,0.0088,350354,2363,285279,1963,65075,400,0.8146926,0.1853074,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,54,6,47,5,7,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,990,,,1073,-16,927,,4462,51,3562,,1.3,1.07,1.39,,,,1.315,1.229,1.4,1.286,1.198,1.375,"local",""
2020-07-20,2020-09-17T17:00:00.000+02:00,,5735,86,4671,71,1064,15,,,,,,,,21,,,,,,,,,,,,,,,,,0.81432,0.18568,0.48,0.52,,,,,,,43.0,,459958,11877,380368,9649,79590,2228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,0.0074,358148,7794,291339,6060,66809,1734,0.8139958,0.1860042,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,55,1,50,3,5,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,1001,11,,1144,71,986,,4477,15,3574,,1.21,1.01,1.32,,,,1.314,1.227,1.4,1.282,1.192,1.371,"local",""
2020-07-21,2020-09-17T17:00:00.000+02:00,,5864,129,4784,113,1080,16,,,,,,,,26,,,,,,,,,,,,,,,,,0.81568,0.18432,0.48,0.52,,,,,,,43.0,,480640,20682,396580,16212,84060,4470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062,0.007,372144,13996,301714,10375,70430,3621,0.8114482,0.1885518,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,60,5,55,5,5,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,1006,5,,1222,78,1057,,4528,51,3616,,1.1,0.91,1.22,,,,1.269,1.185,1.353,1.241,1.153,1.328,"local",""
2020-07-22,2020-09-17T17:00:00.000+02:00,,5962,98,4861,77,1101,21,,,,,,,,12,,,,,,,,,,,,,,,,,0.81519,0.18481,0.48,0.52,,,,,,,43.0,,489641,9001,403638,7058,86003,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109,0.0109,377633,5489,305728,4014,71905,1475,0.8099831,0.1900169,0.48,0.52,,,112,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,58,-2,57,2,1,-4,,,,,,,,,,,,,0,0,0,0,0,0,,,,1008,2,,1258,36,1081,,4589,61,3668,,1.2,0.99,1.3,,,,1.292,1.209,1.375,1.269,1.183,1.355,"local",""
2020-07-23,2020-09-17T17:00:00.000+02:00,,6066,104,4946,85,1120,19,,,,,,,,,,,,,,,,,,,,,,,,,0.81506,0.18494,0.48,0.52,,,,,,,43.0,,508827,19186,418765,15127,90062,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,0.0056,388922,11289,313997,8269,74925,3020,0.8071428,0.1928572,0.48,0.52,,,112,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,52,-6,49,-8,3,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,1012,4,,1306,48,1117,,4645,56,3717,,1.02,0.8,1.11,,,,1.267,1.185,1.349,1.238,1.153,1.323,"local",""
2020-07-24,2020-09-17T17:00:00.000+02:00,,6212,146,5067,121,1145,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522083,13256,429252,10487,92831,2769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.0115,396476,7554,319636,5639,76840,1915,0.8069425,0.1930575,,,,,112,0,1,0,,,,,,,,,,,48,-4,44,-5,4,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1413,107,1208,,4684,39,3747,,0.98,0.78,1.09,,,,1.256,1.175,1.337,1.227,1.142,1.311,"local",""
2020-07-25,2020-09-17T17:00:00.000+02:00,,6296,84,5142,75,1154,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529874,7791,435295,6043,94579,1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107,0.0124,400647,4171,322625,2989,78022,1182,0.8060264,0.1939736,,,,,112,0,1,0,,,,,,,,,,,54,6,50,6,4,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1436,23,1231,,4745,61,3799,,1.11,0.89,1.2,,,,1.289,1.208,1.369,1.257,1.173,1.341,"local",""
2020-07-26,2020-09-17T17:00:00.000+02:00,,6344,48,5182,40,1162,8,,,,,,,,,,,,,,,,,,,,,,,,,0.8168,0.1832,0.48,0.52,,,,,,,42.0,,531165,1291,436343,1048,94822,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0372,0.0382,401312,665,323124,499,78188,166,0.8056712,0.1943288,0.48,0.52,,,112,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,61,7,55,5,6,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,1015,,,1405,-31,1197,,4824,79,3873,,1.01,0.81,1.12,,,,1.241,1.161,1.321,1.22,1.137,1.303,"local",""
2020-07-27,2020-09-17T17:00:00.000+02:00,,6383,39,5215,33,1168,6,,,,,,,,,,,,,,,,,,,,,,,,,0.81663,0.18337,0.48,0.52,,,,,,,42.0,,549005,17840,450622,14279,98383,3561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022,0.0023,411542,10230,330699,7575,80843,2655,0.8040946,0.1959054,0.48,0.52,,,113,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,55,-6,50,-5,5,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,1019,4,,1412,7,1202,,4855,31,3900,,1.03,0.83,1.14,,,,1.261,1.18,1.342,1.235,1.15,1.319,"local",""
2020-07-28,2020-09-17T17:00:00.000+02:00,,6540,157,5353,138,1187,19,,,,,,,,,,,,,,,,,,,,,,,,,0.81815,0.18185,0.48,0.52,,,,,,,42.0,,559223,10218,458997,8375,100226,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154,0.0165,416314,4772,334300,3601,82014,1171,0.8036835,0.1963165,0.48,0.52,,,114,1,1,0,0.67,0.33,0.45,0.55,,,84.0,85.0,,,59,4,55,5,4,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,1020,1,,1464,52,1246,,4959,104,3993,,0.93,0.75,1.06,,,,1.164,1.085,1.243,1.207,1.125,1.29,"local",""
2020-07-29,2020-09-17T17:00:00.000+02:00,,6622,82,5420,67,1202,15,4876,20,3920,15,956,5,371,19,311,17,60,2,88,5,65,2,23,3,1284,38,1121,33,163,5,0.81817,0.1816,,,,,,,,,,,567690,8467,465643,6646,102047,1821,165216,2166,138338,1900,26878,266,373704,4855,304851,3758,68853,1097,13503,1032,8877,618,4626,414,14933,400,13198,355,1735,45,0.8200565,0.1799435,,,,,,,,,,,0.0097,0.0101,420269,3955,336988,2688,83281,1267,0.8,0.2,0.48,0.52,,,114,0,1,0,0.67,0.33,0.45,0.55,,,,,,,63,4,57,2,6,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1478,14,1261,,5027,68,4045,,1.01,0.82,1.13,,,,1.234,1.154,1.313,1.197,1.116,1.279,"local",""
2020-07-30,2020-09-17T17:00:00.000+02:00,,6700,78,5488,68,1212,10,4909,33,3949,29,960,4,381,10,319,8,62,2,91,3,68,3,23,0,1316,32,1149,28,167,4,0.81902,0.18098,,,,,,,,,,,579482,11792,475321,9678,104161,2114,168531,3317,141170,2834,27361,483,381065,7361,310823,5972,70242,1389,13951,448,9173,296,4778,152,15592,659,13762,564,1830,95,0.8200587,0.1799413,,,,,,,,,,,0.0066,0.007,425230,4961,340636,3648,84594,1313,0.8,0.2,0.48,0.52,,,114,0,1,0,0.67,0.33,0.45,0.55,,,,,,,55,-8,48,-9,7,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1393,-85,1196,,5190,163,4178,,0.96,0.78,1.09,,,,1.195,1.117,1.273,1.167,1.085,1.248,"local",""
2020-07-31,2020-09-17T17:00:00.000+02:00,,6799,99,5566,78,1233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589878,10396,483940,8619,105938,1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.009,429504,4274,343792,3156,85712,1118,,,,,,,116,2,1,0,,,,,,,,,,,53,-2,47,-1,6,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1368,-25,1169,,5311,121,4281,,0.93,0.76,1.07,,,,1.166,1.088,1.244,1.148,1.067,1.229,"local",""
2020-08-01,2020-09-17T17:00:00.000+02:00,,6861,62,5614,48,1247,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597288,7410,490080,6140,107208,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084,0.0078,432508,3004,346035,2243,86473,761,,,,,,,117,1,1,0,,,,,,,,,,,57,4,51,4,6,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1349,-19,1149,,5391,80,4348,,0.86,0.65,0.97,,,,1.168,1.09,1.246,1.146,1.065,1.227,"local",""
2020-08-02,2020-09-17T17:00:00.000+02:00,,6870,9,5621,7,1249,2,4985,6,4010,5,975,1,396,0,330,0,66,0,95,0,70,0,25,0,1390,3,1207,2,183,1,0.81809,0.18191,,,,,,,,,,,598312,1024,490938,858,107374,166,173644,216,145442,170,28202,46,392751,739,320616,634,72135,105,14841,24,9748,15,5093,9,16718,45,14722,39,1996,6,0.8202559,0.1797441,,,,,,,,,,,0.0088,0.0082,432944,436,346369,334,86575,102,0.8,0.2,0.48,0.52,,,118,1,1,0,0.68,0.32,0.45,0.55,,,,,,,61,4,54,3,7,1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1249,-100,1062,,5499,108,4441,,0.86,0.67,0.99,,,,1.131,1.053,1.209,1.111,1.03,1.193,"local",""
2020-08-03,2020-09-17T17:00:00.000+02:00,,6923,53,5670,49,1253,4,5002,17,4026,16,976,1,408,12,341,11,67,1,97,2,72,2,25,0,1412,22,1227,20,185,2,0.81856,0.18144,,,,,,,,,,,605643,7331,497111,6173,108532,1158,175065,1421,146721,1279,28344,142,397320,4569,324594,3978,72726,591,15730,889,10261,513,5469,376,17164,446,15120,398,2044,48,0.8206067,0.1793933,,,,,,,,,,,0.0072,0.0079,435905,2961,348522,2153,87383,808,0.8,0.2,0.48,0.52,,,118,0,1,0,0.68,0.32,0.45,0.55,,,,,,,59,-2,52,-2,7,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1265,16,1082,,5536,37,4470,,0.83,0.6,0.93,,,,1.098,1.018,1.177,1.08,0.998,1.163,"local",""
2020-08-04,2020-09-17T17:00:00.000+02:00,,7015,92,5749,79,1266,13,5032,30,4051,25,981,5,435,27,365,24,70,3,101,4,75,3,26,1,1443,31,1254,27,189,4,0.81943,0.18057,,,,,,,,,,,614798,9155,504853,7742,109945,1413,177525,2465,148796,2080,28729,385,402608,5288,329254,4660,73354,628,16523,793,10723,462,5800,331,17766,602,15651,531,2115,71,0.8209732,0.1790268,,,,,,,,,,,0.0101,0.0102,439321,3416,351029,2507,88292,909,0.8,0.2,0.48,0.52,,,118,0,1,0,0.68,0.32,0.45,0.55,,,,,,,47,-12,42,-10,5,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1268,3,1087,,5625,89,4544,,0.88,0.69,1.02,,,,1.076,0.997,1.155,1.07,0.988,1.153,"local",""
2020-08-05,2020-09-17T17:00:00.000+02:00,,7081,66,5803,54,1278,12,5065,33,4077,26,988,7,435,0,365,0,70,0,105,4,78,3,27,1,1472,29,1279,25,193,4,0.81942,0.18058,,,,,,,,,,,626377,11579,514839,9986,111538,1593,179861,2331,150728,1927,29133,404,410655,8047,336402,7148,74253,899,17159,636,11150,427,6009,209,18329,563,16131,480,2198,83,0.8217376,0.1782624,,,,,,,,,,,0.0057,0.0054,443167,3846,353961,2932,89206,914,0.8,0.2,0.48,0.52,,,119,1,1,0,0.68,0.32,0.45,0.55,,,,,,,51,4,42,0,9,4,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1206,-62,1029,,5752,127,4655,,0.78,0.62,0.95,,,,1.108,1.028,1.187,1.101,1.018,1.184,"local",""
2020-08-06,2020-09-17T17:00:00.000+02:00,,7121,40,5836,33,1285,7,5080,15,4090,13,990,2,435,0,365,0,70,0,105,0,78,0,27,0,1497,25,1299,20,198,5,0.81945,0.18055,,,,,,,,,,,633646,7269,521001,6162,112645,1107,182445,2584,152834,2106,29611,478,414304,3649,339743,3341,74561,308,17750,591,11490,340,6260,251,18769,440,16501,370,2268,70,0.8220343,0.1779657,,,,,,,,,,,0.0055,0.0054,445418,2251,355645,1684,89773,567,0.8,0.2,0.48,0.52,,,119,0,1,0,0.68,0.32,0.45,0.55,,,,,,,48,-3,42,0,6,-3,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1148,-58,986,,5850,98,4731,,0.8,0.59,0.93,,,,1.098,1.018,1.178,1.09,1.007,1.173,"local",""
2020-08-07,2020-09-17T17:00:00.000+02:00,,7177,56,5882,46,1295,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641460,7814,527872,6871,113588,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,0.0067,447691,2273,357441,1796,90250,477,,,,,,,120,1,1,0,,,,,,,,,,,49,1,41,-1,8,2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1104,-44,951,,5949,99,4811,,0.78,0.54,0.89,,,,1.062,0.982,1.142,1.056,0.972,1.139,"local",""
2020-08-08,2020-09-17T17:00:00.000+02:00,,7213,36,5911,29,1302,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648051,6591,533724,5852,114327,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055,0.005,449568,1877,358918,1477,90650,400,,,,,,,121,1,1,0,,,,,,,,,,,47,-2,39,-2,8,0,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,998,-106,863,,6090,141,4927,,0.71,0.53,0.88,,,,1.059,0.978,1.139,1.051,0.967,1.135,"local",""
2020-08-09,2020-09-17T17:00:00.000+02:00,,7224,11,5918,7,1306,4,5128,7,4130,5,998,2,450,0,379,0,71,0,108,0,80,0,28,0,1534,4,1325,2,209,2,0.81911,0.18089,,,,,,,,,,,648574,523,534068,344,114506,179,186704,312,156437,232,30267,80,422905,0,347780,0,75125,0,19061,174,12269,83,6792,91,19505,35,17130,27,2375,8,0.8232592,0.1767408,,,,,,,,,,,0.021,0.0203,449810,242,359039,121,90771,121,0.8,0.2,0.48,0.52,,,122,1,1,0,0.68,0.32,0.45,0.55,,,,,,,41,-6,35,-4,6,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,929,-69,799,,6169,79,4997,,0.71,0.51,0.87,,,,1.033,0.952,1.114,1.026,0.942,1.111,"local",""
2020-08-10,2020-09-17T17:00:00.000+02:00,,7250,26,5943,25,1307,1,5139,11,4140,10,999,1,453,3,382,3,71,0,109,1,81,1,28,0,1545,11,1336,11,209,0,0.81962,0.18038,,,,,,,,,,,654632,6058,539577,5509,115055,549,188310,1606,157867,1430,30443,176,426606,3701,351315,3535,75291,166,19523,462,12547,278,6976,184,19788,283,17390,260,2398,23,0.8239777,0.1760223,,,,,,,,,,,0.0043,0.0045,451406,1596,360332,1293,91074,303,0.8,0.2,0.48,0.52,,,123,1,1,0,0.68,0.32,0.46,0.54,,,,,,,45,4,41,6,4,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,902,-27,779,,6221,52,5041,,0.8,0.57,0.94,,,,1.023,0.941,1.106,1.01,0.925,1.096,"local",""
2020-08-11,2020-09-17T17:00:00.000+02:00,,7308,58,5987,44,1321,14,5166,27,4162,22,1004,5,453,0,382,0,71,0,113,4,82,1,31,3,1572,27,1357,21,215,6,0.81914,0.18086,,,,,,,,,,,662246,7614,546138,6561,116108,1053,190533,2223,159729,1862,30804,361,430304,3698,354845,3530,75459,168,20740,1217,13312,765,7428,452,20252,464,17782,392,2470,72,0.8244849,0.1755151,,,,,,,,,,,0.0076,0.0067,453697,2291,362046,1714,91651,577,0.8,0.2,0.48,0.52,,,123,0,1,0,0.68,0.32,0.46,0.54,,,,,,,44,-1,41,0,3,-1,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,920,18,788,,6261,40,5076,,0.76,0.57,0.94,,,,0.998,0.915,1.08,1.018,0.932,1.105,"local",""
2020-08-12,2020-09-17T17:00:00.000+02:00,,7372,64,6042,55,1330,9,5194,28,4187,25,1007,3,457,4,385,3,72,1,118,5,85,3,33,2,1599,27,1381,24,218,3,0.81949,0.18051,,,,,,,,,,,667772,5526,550872,4734,116900,792,192779,2246,161601,1872,31178,374,432548,2244,357015,2170,75533,74,21416,676,13717,405,7699,271,20607,355,18066,284,2541,71,0.8247531,0.1752469,,,,,,,,,,,0.0116,0.0116,455346,1649,363283,1237,92063,412,0.8,0.2,0.48,0.52,,,123,0,1,0,0.68,0.32,0.46,0.54,,,,,,,38,-6,37,-4,1,-2,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,830,-90,707,,6415,154,5212,,0.71,0.49,0.87,,,,1.024,0.941,1.108,1.028,0.942,1.115,"local",""
